Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
TI-CMP-1176,Influencer,College Students,15,"Google, Email, Instagram",18504,931,406,205,151905,743.81,0,Tamil,8.33,Tier 2 City Customers,26-02-2025
TI-CMP-1177,Influencer,College Students,26,Google,29086,3245,1268,546,272454,350.05,0.43,Bengali,17.39,Tier 2 City Customers,13-03-2025
TI-CMP-1178,SEO,Working Women,15,WhatsApp,75518,7130,3314,2387,1642256,87.4,6.87,Hindi,16.99,Youth,19-12-2024
TI-CMP-1179,SEO,College Students,15,Instagram,16987,1053,336,150,81450,858.4,-0.37,Bengali,9.06,Tier 2 City Customers,10-12-2024
TI-CMP-1180,Email,Premium Shoppers,12,"Google, YouTube, Email",85024,9350,2490,1886,986378,118.89,3.4,Bengali,16.14,Youth,06-05-2025
TI-CMP-1181,Email,Tier 2 City Customers,24,"Facebook, Instagram",19899,1704,559,419,104331,647.94,-0.62,Tamil,13.48,Working Women,25-11-2024
TI-CMP-1182,SEO,Tier 2 City Customers,9,Facebook,39378,5000,1194,579,162699,326.99,-0.14,English,17.2,Youth,04-08-2024
TI-CMP-1183,Email,Working Women,9,Google,24104,1273,426,301,159831,552.59,-0.04,Bengali,8.3,Working Women,11-02-2025
TI-CMP-1184,Social Media,Tier 2 City Customers,9,Instagram,91775,9941,5137,3786,2778924,22.28,31.94,Hindi,20.55,Premium Shoppers,24-07-2024
TI-CMP-1185,Influencer,Tier 2 City Customers,29,YouTube,69592,1682,348,242,63646,821.2,-0.68,Bengali,3.26,Working Women,15-09-2024
TI-CMP-1186,SEO,Premium Shoppers,13,"Google, WhatsApp, YouTube",46249,3949,1365,940,420180,106.36,3.2,English,13.52,Youth,12-05-2025
TI-CMP-1187,Social Media,Tier 2 City Customers,24,"Email, YouTube",95067,2902,1671,501,337674,460.01,0.47,Bengali,5.34,College Students,23-05-2025
TI-CMP-1188,Influencer,Working Women,10,"Email, Facebook, WhatsApp",78760,5575,2899,1825,529250,143.25,1.02,English,13.08,Youth,11-02-2025
TI-CMP-1189,Paid Ads,Working Women,12,"Facebook, YouTube, Instagram",58843,7295,4316,2238,1781448,40.11,18.84,Tamil,23.54,Youth,15-02-2025
TI-CMP-1190,Social Media,Tier 2 City Customers,15,"Google, Facebook",67334,8530,4015,1548,444276,81.94,2.5,Bengali,20.93,Working Women,24-07-2024
TI-CMP-1191,SEO,Tier 2 City Customers,25,"YouTube, Instagram, WhatsApp",85258,7315,3585,1723,1374954,44.25,17.03,Hindi,14.81,Working Women,21-03-2025
TI-CMP-1192,Social Media,Tier 2 City Customers,28,"Facebook, Google, YouTube",99029,12062,4274,2048,1105920,125.93,3.29,Tamil,18.56,Working Women,25-09-2024
TI-CMP-1193,Social Media,Premium Shoppers,21,Facebook,99997,2933,1216,748,443564,75.02,6.9,Tamil,4.9,College Students,05-02-2025
TI-CMP-1194,Email,Youth,21,"Google, Instagram, Email",33613,2984,1717,1180,927480,151.99,4.17,English,17.5,Premium Shoppers,31-10-2024
TI-CMP-1195,Influencer,Working Women,13,"Google, Facebook",48521,5494,2123,1169,536571,181.99,1.52,Tamil,18.11,Youth,12-04-2025
TI-CMP-1196,Paid Ads,Working Women,16,"Google, WhatsApp, Facebook",45424,1350,493,183,132126,1292.1,-0.44,Bengali,4.46,Youth,21-09-2024
TI-CMP-1197,SEO,Working Women,25,"Google, Email, Instagram",78937,7797,2764,1085,736715,197.38,2.44,English,14.75,Premium Shoppers,16-04-2025
TI-CMP-1198,Email,Tier 2 City Customers,10,"YouTube, Google",62224,2052,1215,683,269102,328.69,0.2,Tamil,6.35,Premium Shoppers,18-03-2025
TI-CMP-1199,SEO,Youth,7,"YouTube, Instagram",78834,4398,1787,853,242252,328.38,-0.14,Bengali,8.93,Youth,10-02-2025
TI-CMP-1200,Paid Ads,Tier 2 City Customers,21,"Google, YouTube, Instagram",50615,2514,1374,1063,370987,142.58,1.45,Hindi,9.78,Tier 2 City Customers,09-11-2024
TI-CMP-1201,Paid Ads,College Students,30,"WhatsApp, Email, Instagram",15807,520,225,106,53318,950.5,-0.47,Tamil,5.38,Working Women,20-01-2025
TI-CMP-1202,Email,Working Women,23,"Email, Google, Instagram",84395,4617,1363,961,495876,67.2,6.68,Tamil,8.22,Youth,31-05-2025
TI-CMP-1203,Social Media,College Students,29,Google,50941,7442,3630,2348,925112,60.79,5.48,English,26.34,Tier 2 City Customers,22-03-2025
TI-CMP-1204,Email,Youth,30,"Facebook, WhatsApp",17352,1254,346,115,48070,1924.11,-0.78,Tamil,9.88,College Students,26-01-2025
TI-CMP-1205,SEO,College Students,21,"YouTube, Instagram, Email",51639,7692,4005,1338,583368,148.53,1.94,Hindi,25.24,Youth,23-11-2024
TI-CMP-1206,Paid Ads,Working Women,5,Google,24729,779,326,216,155952,944.3,-0.24,Bengali,5.34,College Students,29-10-2024
TI-CMP-1207,Email,Working Women,8,WhatsApp,59979,2809,970,567,140049,355.15,-0.3,Bengali,7.25,Premium Shoppers,20-02-2025
TI-CMP-1208,Social Media,Working Women,9,WhatsApp,34278,2649,1375,528,410784,209.71,2.71,Hindi,13.28,Youth,02-04-2025
TI-CMP-1209,Influencer,Working Women,17,WhatsApp,81275,6909,2699,1978,662630,81.14,3.13,Bengali,14.26,Working Women,11-04-2025
TI-CMP-1210,Email,Youth,25,YouTube,94116,8596,2342,826,653366,353.26,1.24,English,12.5,College Students,03-01-2025
TI-CMP-1211,Paid Ads,College Students,7,WhatsApp,39332,1768,752,335,115910,293.39,0.18,English,7.26,College Students,04-07-2024
TI-CMP-1212,Influencer,Working Women,21,"WhatsApp, Email",59221,8051,3639,2424,1934352,101.81,6.84,Bengali,23.83,Tier 2 City Customers,30-12-2024
TI-CMP-1213,Paid Ads,College Students,25,Email,94687,8028,1985,1348,1024480,155.72,3.88,English,12,Premium Shoppers,03-08-2024
TI-CMP-1214,Social Media,Youth,12,"Facebook, Instagram, WhatsApp",17041,399,144,56,11200,3865.23,-0.95,English,3.52,Premium Shoppers,13-04-2025
TI-CMP-1215,Paid Ads,College Students,28,"Google, Email, Instagram",36641,2950,1214,550,370700,323.26,1.08,Bengali,12.87,College Students,22-03-2025
TI-CMP-1216,Influencer,College Students,15,"Facebook, Google",72059,6168,1253,511,212065,334.54,0.24,Bengali,11.01,Tier 2 City Customers,17-04-2025
TI-CMP-1217,Email,Youth,25,"WhatsApp, Email",44334,3563,1814,1314,1035432,64.32,11.25,Tamil,15.09,Premium Shoppers,15-05-2025
TI-CMP-1218,Email,Working Women,20,"Email, Instagram",79868,9858,5151,2378,1617040,55.38,11.28,English,21.77,Tier 2 City Customers,06-08-2024
TI-CMP-1219,Influencer,Youth,7,"YouTube, Google",19268,913,238,103,60976,1742.07,-0.66,English,6.51,Working Women,03-07-2024
TI-CMP-1220,Social Media,Tier 2 City Customers,8,"Instagram, Facebook, WhatsApp",14041,1218,622,325,156975,738.88,-0.35,English,15.42,Working Women,31-12-2024
TI-CMP-1221,Email,College Students,26,"Email, Facebook",25203,2201,1222,610,398940,228.03,1.87,English,16,Working Women,08-07-2024
TI-CMP-1222,Influencer,College Students,20,"YouTube, Google, WhatsApp",59470,3216,1117,713,256680,347.57,0.04,Tamil,8.48,Tier 2 City Customers,22-04-2025
TI-CMP-1223,Email,Premium Shoppers,10,Facebook,10148,1038,496,373,207015,312.01,0.78,Hindi,18.79,College Students,18-02-2025
TI-CMP-1224,Social Media,College Students,21,"WhatsApp, Email, Google",66826,2682,1285,937,592184,222.12,1.85,Hindi,7.34,Youth,02-02-2025
TI-CMP-1225,SEO,Tier 2 City Customers,20,Email,30514,1627,719,531,206028,396.05,-0.02,English,9.43,College Students,22-12-2024
TI-CMP-1226,Influencer,College Students,9,"Email, YouTube",14673,1618,507,396,156420,175.07,1.26,Bengali,17.18,Working Women,09-08-2024
TI-CMP-1227,Social Media,Youth,30,"Facebook, WhatsApp, YouTube",69054,4544,1126,442,96356,146.94,0.48,Hindi,8.85,Youth,31-10-2024
TI-CMP-1228,Social Media,Youth,20,"Instagram, Email",40129,5469,1462,476,108528,578.91,-0.61,Bengali,18.46,College Students,06-05-2025
TI-CMP-1229,Influencer,Youth,6,"Facebook, YouTube",88329,3869,1058,374,234872,517.91,0.21,Bengali,6,Youth,11-03-2025
TI-CMP-1230,Influencer,Premium Shoppers,7,WhatsApp,47583,6025,2775,1329,816006,71.5,7.59,Hindi,21.29,Tier 2 City Customers,22-11-2024
TI-CMP-1231,Paid Ads,Tier 2 City Customers,17,"Google, Facebook",30769,2737,657,518,270396,482.42,0.08,English,12.71,Tier 2 City Customers,18-02-2025
TI-CMP-1232,Influencer,Tier 2 City Customers,29,"Google, Instagram",87896,8373,2786,2117,683791,133.36,1.42,Hindi,15.1,Youth,13-05-2025
TI-CMP-1233,Social Media,Working Women,8,Instagram,94729,12799,3263,2345,1545355,109.92,5,Hindi,19.43,Working Women,21-08-2024
TI-CMP-1234,Paid Ads,Youth,10,WhatsApp,36534,3709,1204,614,478920,125.94,5.19,Hindi,15.13,College Students,09-05-2025
TI-CMP-1235,Email,Premium Shoppers,27,"YouTube, Facebook",70433,6186,1503,709,298489,234.59,0.79,Hindi,11.92,Working Women,06-11-2024
TI-CMP-1236,Email,Premium Shoppers,16,"YouTube, Email, WhatsApp",17796,679,339,111,68487,1551.88,-0.6,Bengali,6.34,College Students,17-05-2025
TI-CMP-1237,Email,Premium Shoppers,8,Google,86313,9486,2762,2033,463524,25.95,7.79,Hindi,16.55,Working Women,09-06-2025
TI-CMP-1238,Influencer,Tier 2 City Customers,30,"Facebook, WhatsApp",75591,8579,2930,2183,1687459,103.54,6.47,English,18.11,Youth,02-03-2025
TI-CMP-1239,Social Media,College Students,24,"Email, WhatsApp",82798,2106,848,591,327414,178.59,2.1,Hindi,4.28,Premium Shoppers,05-07-2024
TI-CMP-1240,Email,Working Women,25,"Email, WhatsApp",63042,2162,548,381,161544,361.89,0.17,English,4.9,College Students,03-12-2024
TI-CMP-1241,Influencer,Youth,6,"YouTube, Email, Instagram",42768,1528,694,489,164793,533.94,-0.37,Hindi,6.34,Premium Shoppers,14-02-2025
TI-CMP-1242,Influencer,Youth,25,"YouTube, Google, Instagram",43338,936,215,74,56166,1850.62,-0.59,Hindi,2.83,Tier 2 City Customers,28-12-2024
TI-CMP-1243,Paid Ads,Premium Shoppers,24,"Instagram, YouTube",33020,801,207,146,46136,1043.03,-0.7,Bengali,3.49,Tier 2 City Customers,19-12-2024
TI-CMP-1244,Paid Ads,Premium Shoppers,26,Google,24520,523,120,57,35055,3885.6,-0.84,Bengali,2.85,Tier 2 City Customers,16-08-2024
TI-CMP-1245,SEO,Tier 2 City Customers,10,"Facebook, WhatsApp",63741,7085,1831,812,290696,223.23,0.6,Tamil,15.26,College Students,03-03-2025
TI-CMP-1246,Email,Working Women,20,"Facebook, WhatsApp",12487,1531,687,373,105186,623.66,-0.55,Bengali,20.75,Tier 2 City Customers,04-01-2025
TI-CMP-1247,Social Media,Tier 2 City Customers,18,"Email, YouTube, Facebook",82818,8052,4494,1757,627249,64.19,4.56,English,17.27,Working Women,11-06-2025
TI-CMP-1248,SEO,Tier 2 City Customers,24,"WhatsApp, Email, YouTube",85811,12206,6780,4828,3263728,42.86,14.77,Tamil,27.75,Youth,03-03-2025
TI-CMP-1249,SEO,Working Women,20,"Email, WhatsApp",19167,1856,838,439,309495,569.16,0.24,Tamil,16.35,Premium Shoppers,15-02-2025
TI-CMP-1250,Paid Ads,Working Women,28,"YouTube, Facebook, Instagram",31815,4693,1854,1195,817380,138.61,3.93,Hindi,24.33,College Students,06-04-2025
TI-CMP-1251,SEO,Working Women,9,"Email, Instagram",58109,4334,1370,697,552721,189.02,3.2,Hindi,11.02,Youth,07-11-2024
TI-CMP-1252,Email,Youth,30,"YouTube, Email",26002,2375,821,638,315810,106.9,3.63,Hindi,14.75,Working Women,18-01-2025
TI-CMP-1253,Influencer,Youth,30,"Email, Facebook, YouTube",93029,4431,2160,1454,574330,149.45,1.64,Bengali,8.65,Working Women,18-09-2024
TI-CMP-1254,Social Media,Working Women,5,"Facebook, Instagram, WhatsApp",66832,7537,2466,1817,814016,138.82,2.23,Tamil,17.69,Youth,11-03-2025
TI-CMP-1255,Email,Tier 2 City Customers,29,Facebook,48017,967,398,146,78402,1085.98,-0.51,Hindi,3.15,Tier 2 City Customers,15-08-2024
TI-CMP-1256,Influencer,College Students,21,"Google, WhatsApp, YouTube",67669,7693,2939,907,185028,195.32,0.04,English,17.05,College Students,26-10-2024
TI-CMP-1257,Paid Ads,Working Women,24,Email,35784,1690,585,228,143640,1089.29,-0.42,English,6.99,Working Women,03-11-2024
TI-CMP-1258,Social Media,College Students,11,"Google, Instagram",60766,9070,5321,2117,785407,136.92,1.71,Hindi,27.17,Premium Shoppers,19-09-2024
TI-CMP-1259,Influencer,College Students,17,Email,22262,1937,555,251,101404,1036.53,-0.61,Bengali,12.32,Working Women,10-03-2025
TI-CMP-1260,Email,Youth,18,Email,91373,3116,1316,602,129430,261.28,-0.18,Hindi,5.51,Premium Shoppers,15-10-2024
TI-CMP-1261,SEO,Tier 2 City Customers,17,"WhatsApp, Google, Instagram",67199,1895,982,564,303996,491.87,0.1,Hindi,5.12,Working Women,21-09-2024
TI-CMP-1262,Influencer,Tier 2 City Customers,26,"Google, YouTube",53748,2634,1184,407,140415,255.19,0.35,Tamil,7.86,Youth,28-01-2025
TI-CMP-1263,Social Media,Tier 2 City Customers,20,Facebook,19519,2551,970,307,166701,723.46,-0.25,English,19.61,Working Women,12-05-2025
TI-CMP-1264,Paid Ads,College Students,9,"Instagram, Email, YouTube",36517,2980,1624,647,182454,416.33,-0.32,Tamil,14.38,Tier 2 City Customers,30-07-2024
TI-CMP-1265,Influencer,Youth,27,"WhatsApp, Facebook, Instagram",17080,566,324,101,26664,2356.93,-0.89,Hindi,5.8,Tier 2 City Customers,12-10-2024
TI-CMP-1266,Social Media,Premium Shoppers,21,"Google, YouTube",60804,8461,1790,1175,706175,230.47,1.61,Hindi,18.79,Working Women,10-07-2024
TI-CMP-1267,Email,Working Women,15,"YouTube, Email, Instagram",93416,10505,6298,1891,491660,74.62,2.48,Tamil,20.01,Premium Shoppers,11-02-2025
TI-CMP-1268,Social Media,Youth,28,"Email, WhatsApp",26057,3428,1723,1284,625308,94.52,4.15,Tamil,24.7,Youth,30-05-2025
TI-CMP-1269,Paid Ads,Working Women,19,"Email, WhatsApp",84064,3087,802,485,301670,244.67,1.54,Bengali,5.2,Tier 2 City Customers,23-01-2025
TI-CMP-1270,SEO,College Students,14,"WhatsApp, YouTube",54655,7910,3034,2052,794124,102.87,2.76,Hindi,23.78,Tier 2 City Customers,15-07-2024
TI-CMP-1271,Paid Ads,College Students,9,"YouTube, Google, WhatsApp",20267,805,442,193,96114,1207.89,-0.59,Bengali,7.11,Premium Shoppers,09-09-2024
TI-CMP-1272,Influencer,Tier 2 City Customers,25,"Facebook, Email",52658,7782,2940,1078,612304,51.45,10.04,Tamil,22.41,Working Women,21-03-2025
TI-CMP-1273,Social Media,Tier 2 City Customers,16,Instagram,95237,7581,1596,549,216855,190.75,1.07,Tamil,10.21,Youth,09-04-2025
TI-CMP-1274,Social Media,Working Women,11,Instagram,55572,4657,2182,1365,793065,65.04,7.93,Tamil,14.76,Working Women,10-10-2024
TI-CMP-1275,SEO,Premium Shoppers,15,Facebook,38565,5214,1372,876,471288,231.14,1.33,Bengali,19.35,Working Women,15-09-2024
TI-CMP-1276,Email,Premium Shoppers,27,"YouTube, Google, Facebook",95208,10876,3224,2187,1570266,131.91,4.44,English,17.11,Youth,29-01-2025
TI-CMP-1277,Influencer,Premium Shoppers,27,Google,46396,6681,2090,1513,812481,101.94,4.27,English,22.17,College Students,10-05-2025
TI-CMP-1278,Influencer,College Students,20,"Instagram, YouTube",33209,4759,1457,584,136072,218.25,0.07,Hindi,20.48,College Students,04-10-2024
TI-CMP-1279,SEO,Premium Shoppers,17,Email,64960,9580,4289,1986,619632,70.06,3.45,English,24.41,Premium Shoppers,13-09-2024
TI-CMP-1280,SEO,Premium Shoppers,28,WhatsApp,46076,2845,1528,912,209760,178.86,0.29,English,11.47,Premium Shoppers,28-04-2025
TI-CMP-1281,Paid Ads,Youth,27,YouTube,79551,8180,2223,1516,521504,78.95,3.36,English,14.98,Youth,29-05-2025
TI-CMP-1282,Social Media,College Students,28,YouTube,46812,2437,1069,323,133076,327.13,0.26,Tamil,8.18,Premium Shoppers,02-01-2025
TI-CMP-1283,Email,Tier 2 City Customers,30,WhatsApp,76681,8379,4593,3617,2568070,28.03,24.33,Hindi,21.63,Youth,06-03-2025
TI-CMP-1284,SEO,Youth,13,Email,90479,7519,2515,1943,825775,57.82,6.35,Bengali,13.24,Youth,27-02-2025
TI-CMP-1285,Social Media,Working Women,17,"Facebook, Instagram",51238,2009,1003,310,237460,607.73,0.26,Hindi,6.48,Working Women,11-12-2024
TI-CMP-1286,Social Media,Tier 2 City Customers,22,"Instagram, Email",49502,6038,1707,1107,318816,165.55,0.74,Hindi,17.88,Youth,03-04-2025
TI-CMP-1287,SEO,Tier 2 City Customers,25,Facebook,16063,1834,671,397,206440,161.32,2.22,English,18.07,Working Women,24-01-2025
TI-CMP-1288,SEO,Youth,16,"Facebook, Google, WhatsApp",94828,10270,2631,883,522736,122.14,3.85,Tamil,14.54,Working Women,23-09-2024
TI-CMP-1289,Social Media,Working Women,25,"Email, Facebook",47065,4338,1093,490,140140,126.54,1.26,Hindi,12.58,Tier 2 City Customers,09-10-2024
TI-CMP-1290,Social Media,Tier 2 City Customers,30,"WhatsApp, Instagram, Google",13828,338,129,73,35624,3669.58,-0.87,Bengali,3.91,College Students,31-01-2025
TI-CMP-1291,Social Media,Premium Shoppers,28,"Facebook, YouTube",84488,6869,3053,919,538534,242.52,1.42,English,12.83,College Students,03-08-2024
TI-CMP-1292,Email,Working Women,10,Facebook,29559,1827,967,513,228798,420.39,0.06,Bengali,11.19,Tier 2 City Customers,21-03-2025
TI-CMP-1293,Influencer,Tier 2 City Customers,8,Email,94331,12350,2989,1263,263967,108.6,0.92,Hindi,17.6,College Students,27-03-2025
TI-CMP-1294,Social Media,Youth,14,"WhatsApp, Google, Email",39382,5586,1451,927,707301,295.98,1.58,Bengali,20.22,College Students,05-11-2024
TI-CMP-1295,Influencer,Tier 2 City Customers,10,Google,33104,2272,563,344,200552,214.83,1.71,English,9.6,Working Women,14-04-2025
TI-CMP-1296,Influencer,Premium Shoppers,21,"Facebook, Instagram",64901,5513,3060,1723,1078598,123.32,4.08,Hindi,15.86,College Students,05-12-2024
TI-CMP-1297,Email,Premium Shoppers,24,"WhatsApp, Email, Instagram",35371,1464,338,245,79135,353.09,-0.09,Bengali,5.79,College Students,05-11-2024
TI-CMP-1298,Social Media,Tier 2 City Customers,10,Google,53696,1399,468,225,154800,1017.84,-0.32,Tamil,3.9,Premium Shoppers,15-12-2024
TI-CMP-1299,Email,Premium Shoppers,21,YouTube,22251,658,278,94,34122,1476.47,-0.75,Tamil,4.63,Working Women,06-08-2024
TI-CMP-1300,Paid Ads,Premium Shoppers,9,"Google, Facebook",93837,7417,3926,1530,616590,142.65,1.82,Tamil,13.72,Youth,29-12-2024
TI-CMP-1301,Influencer,Youth,20,"WhatsApp, Email",60277,2863,1284,810,274590,134.5,1.52,English,8.22,College Students,19-01-2025
TI-CMP-1302,SEO,College Students,20,"YouTube, Facebook, Email",83682,7015,1812,1179,606006,119.88,3.29,Tamil,11.96,Premium Shoppers,05-02-2025
TI-CMP-1303,Social Media,Premium Shoppers,18,WhatsApp,65451,4009,1739,1240,348440,65.97,3.26,Hindi,10.68,College Students,27-07-2024
TI-CMP-1304,Email,College Students,12,"Google, Email",28778,732,382,289,184382,951.17,-0.33,English,4.88,Youth,03-04-2025
TI-CMP-1305,Influencer,Working Women,20,WhatsApp,32458,3244,1892,629,127058,155.25,0.3,Tamil,17.76,College Students,24-04-2025
TI-CMP-1306,Email,Youth,7,Facebook,88458,5802,2594,1044,468756,219.98,1.04,English,10.67,Premium Shoppers,01-02-2025
TI-CMP-1307,Email,Youth,26,"YouTube, Email",87401,3017,1199,559,121303,172.35,0.26,Bengali,5.46,College Students,20-04-2025
TI-CMP-1308,Social Media,College Students,10,Google,70649,7874,2608,962,768638,196.82,3.06,English,16.2,Working Women,26-09-2024
TI-CMP-1309,Social Media,Tier 2 City Customers,29,"Facebook, YouTube, Instagram",72307,5213,2560,1241,838916,225.78,1.99,Tamil,12.47,Tier 2 City Customers,05-05-2025
TI-CMP-1310,Social Media,College Students,10,YouTube,71959,1741,918,723,532851,127.61,4.78,Bengali,4.7,Youth,24-08-2024
TI-CMP-1311,SEO,Tier 2 City Customers,28,"YouTube, Email",14331,446,178,90,31050,664.97,-0.48,Tamil,4.98,Tier 2 City Customers,08-07-2024
TI-CMP-1312,Email,Youth,13,"Google, Facebook, YouTube",89514,3859,1433,751,273364,195.1,0.87,Tamil,6.75,Premium Shoppers,17-04-2025
TI-CMP-1313,Influencer,Youth,21,"Instagram, YouTube",67062,7001,3748,2176,1540608,77.53,8.13,Tamil,19.27,College Students,04-06-2025
TI-CMP-1314,Email,Tier 2 City Customers,7,"Email, YouTube, Facebook",82262,10849,6163,4425,3216975,19.71,35.88,Tamil,26.06,Youth,03-05-2025
TI-CMP-1315,Paid Ads,College Students,8,YouTube,47617,4901,1827,754,182468,305.59,-0.21,Tamil,15.71,College Students,30-09-2024
TI-CMP-1316,Paid Ads,Working Women,28,"Instagram, YouTube, WhatsApp",96797,10598,5500,2010,880380,77.79,4.63,Tamil,18.71,Youth,06-02-2025
TI-CMP-1317,Social Media,Youth,7,"YouTube, Instagram, Google",64846,3803,2089,1659,802956,80.22,5.03,English,11.64,Premium Shoppers,17-05-2025
TI-CMP-1318,Influencer,Working Women,10,"YouTube, Facebook, Instagram",56461,2490,1218,825,616275,121.45,5.15,Tamil,8.03,College Students,12-11-2024
TI-CMP-1319,Influencer,Working Women,22,"WhatsApp, Instagram",86861,7205,3876,1729,506597,125.65,1.33,Bengali,14.75,Premium Shoppers,28-02-2025
TI-CMP-1320,Email,Premium Shoppers,8,"Email, Instagram, Facebook",65765,4844,1474,695,168885,167.62,0.45,Hindi,10.66,College Students,26-09-2024
TI-CMP-1321,Email,Tier 2 City Customers,26,"Email, Facebook",34433,4664,2168,1065,431325,209.81,0.93,Tamil,22.93,Working Women,20-05-2025
TI-CMP-1322,Email,Working Women,21,"Facebook, Google, WhatsApp",82838,5235,2841,1960,1174040,149.26,3.01,Hindi,12.12,Working Women,02-02-2025
TI-CMP-1323,Email,Youth,7,"Email, WhatsApp, Instagram",16199,1171,534,287,191429,727.6,-0.08,Tamil,12.3,Tier 2 City Customers,14-03-2025
TI-CMP-1324,Influencer,Premium Shoppers,17,Google,53886,3345,1579,566,131878,109.43,1.13,Tamil,10.19,College Students,30-01-2025
TI-CMP-1325,Influencer,College Students,23,"Facebook, YouTube",71269,4367,1075,819,230139,240.16,0.17,Hindi,8.79,College Students,14-02-2025
TI-CMP-1326,Paid Ads,Working Women,9,Instagram,79395,4259,1452,1098,498492,95.25,3.77,Tamil,8.58,Youth,22-02-2025
TI-CMP-1327,Email,Working Women,7,"YouTube, Email, WhatsApp",91621,4996,2189,1124,721608,249.63,1.57,Bengali,9.07,Tier 2 City Customers,08-01-2025
TI-CMP-1328,Social Media,Working Women,5,WhatsApp,55543,5837,1438,628,300812,256.83,0.87,English,14.23,College Students,04-04-2025
