Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
PU-CMP-1177,SEO,Tier 2 City Customers,15,"Google, Instagram, WhatsApp",65723,8647,3675,1871,888725,138.34,2.43,English,21.6,Youth,05-06-2025
PU-CMP-1178,Influencer,Tier 2 City Customers,22,Facebook,39470,1195,695,219,75117,668.72,-0.49,Tamil,5.34,College Students,19-08-2024
PU-CMP-1179,Social Media,College Students,23,Google,78096,7420,2335,1717,1081710,74.5,7.46,Hindi,14.69,Tier 2 City Customers,13-09-2024
PU-CMP-1180,Social Media,College Students,15,WhatsApp,66216,6540,2088,1392,299280,210.74,0.02,Hindi,15.13,Premium Shoppers,23-02-2025
PU-CMP-1181,SEO,Working Women,5,Google,36836,736,412,146,48180,1054.37,-0.69,Tamil,3.51,Youth,13-05-2025
PU-CMP-1182,Influencer,Working Women,6,YouTube,84316,2634,1040,584,351568,231.42,1.6,Hindi,5.05,Youth,20-11-2024
PU-CMP-1183,Influencer,Tier 2 City Customers,17,"YouTube, Google, Instagram",53801,1857,406,321,163710,503.02,0.01,Bengali,4.8,Tier 2 City Customers,01-07-2024
PU-CMP-1184,SEO,Tier 2 City Customers,10,YouTube,81826,4334,1836,589,223820,496.67,-0.23,Bengali,8.26,Tier 2 City Customers,29-01-2025
PU-CMP-1185,Email,Youth,12,"Facebook, Google",20922,914,478,244,178608,1182.89,-0.38,Bengali,7.82,Premium Shoppers,01-07-2024
PU-CMP-1186,Social Media,College Students,12,"Google, Facebook",88455,7980,2432,1076,521860,273.5,0.77,Hindi,12.99,Working Women,18-08-2024
PU-CMP-1187,Social Media,Youth,23,WhatsApp,31431,884,400,144,55152,509.11,-0.25,English,4.54,Tier 2 City Customers,25-08-2024
PU-CMP-1188,Email,Tier 2 City Customers,10,"Facebook, YouTube",38600,2560,1117,602,255248,243.3,0.74,English,11.09,College Students,05-07-2024
PU-CMP-1189,Email,Working Women,29,Email,76264,9746,2575,1755,1191645,58.39,10.63,Bengali,18.46,Tier 2 City Customers,10-09-2024
PU-CMP-1190,Email,Working Women,18,"Instagram, YouTube",96212,8809,2335,1798,1163306,130.44,3.96,English,13.45,College Students,23-04-2025
PU-CMP-1191,Influencer,Premium Shoppers,18,Google,26812,1985,788,584,236520,465.03,-0.13,Hindi,12.52,Working Women,10-07-2024
PU-CMP-1192,Paid Ads,College Students,29,Facebook,93587,5777,2519,1101,851073,212.92,2.63,Bengali,10.04,Premium Shoppers,06-11-2024
PU-CMP-1193,Email,College Students,23,YouTube,25661,919,295,106,53742,1794.48,-0.72,Hindi,5.14,Tier 2 City Customers,14-11-2024
PU-CMP-1194,Influencer,Tier 2 City Customers,16,"YouTube, WhatsApp",25549,3739,1787,1405,1114165,60.54,12.1,Tamil,27.13,Youth,14-02-2025
PU-CMP-1195,Influencer,Premium Shoppers,17,Google,45624,1186,239,183,107970,849.21,-0.31,Hindi,3.52,Youth,10-10-2024
PU-CMP-1196,Paid Ads,Tier 2 City Customers,17,"Email, Instagram, Facebook",60389,8082,3062,1904,500752,81.55,2.23,Bengali,21.61,Premium Shoppers,16-08-2024
PU-CMP-1197,Email,Working Women,24,"YouTube, Facebook",28645,1260,297,199,150046,1186.06,-0.36,Hindi,6.13,Premium Shoppers,21-04-2025
PU-CMP-1198,Social Media,Working Women,22,"Email, WhatsApp, Facebook",34080,2111,649,397,221129,269.86,1.06,Tamil,9.26,College Students,05-03-2025
PU-CMP-1199,Social Media,Premium Shoppers,21,Google,54755,4976,2091,933,640971,152.56,3.5,Bengali,14.61,Youth,10-03-2025
PU-CMP-1200,Influencer,Youth,16,YouTube,26683,3079,1382,624,385632,229.43,1.69,Bengali,19.06,Working Women,21-04-2025
PU-CMP-1201,Social Media,College Students,19,"Facebook, Instagram",89537,11743,3694,2121,869610,31,12.23,Bengali,19.61,Tier 2 City Customers,05-01-2025
PU-CMP-1202,Social Media,College Students,21,WhatsApp,94921,3347,725,510,244800,568.42,-0.16,Hindi,4.83,Premium Shoppers,24-02-2025
PU-CMP-1203,Influencer,Tier 2 City Customers,24,YouTube,14820,1488,498,164,78392,344.94,0.39,Tamil,14.51,Working Women,22-01-2025
PU-CMP-1204,Email,Youth,13,"Google, YouTube",83589,11756,6369,3780,1190700,13.43,22.45,English,26.21,Tier 2 City Customers,29-12-2024
PU-CMP-1205,Influencer,Tier 2 City Customers,29,Google,39904,1071,636,295,160185,556.99,-0.03,Hindi,5.02,Youth,13-10-2024
PU-CMP-1206,Paid Ads,Youth,12,YouTube,44950,6458,1531,571,273509,268.17,0.79,Bengali,19.04,College Students,08-11-2024
PU-CMP-1207,SEO,Tier 2 City Customers,26,"Google, Email, Facebook",29931,2658,971,476,255612,218.14,1.46,Hindi,13.71,Premium Shoppers,22-12-2024
PU-CMP-1208,Paid Ads,Youth,15,Email,44700,6068,3304,1842,1035204,56.59,8.93,Hindi,25.09,Youth,18-07-2024
PU-CMP-1209,Email,Youth,6,"Email, Google",61074,6422,2435,1678,1035326,160.56,2.84,Hindi,17.25,College Students,01-07-2024
PU-CMP-1210,Social Media,College Students,27,"Facebook, Google",73568,9887,5007,3639,1506546,82.05,4.05,Hindi,25.19,Youth,03-07-2024
PU-CMP-1211,Paid Ads,Youth,15,"Email, WhatsApp, Facebook",83936,2673,1317,692,501008,400.92,0.81,Hindi,5.58,Tier 2 City Customers,27-12-2024
PU-CMP-1212,SEO,Working Women,16,"Email, Google",81620,10501,5752,3138,2375466,92.99,7.14,Bengali,23.76,Working Women,04-09-2024
PU-CMP-1213,Influencer,Tier 2 City Customers,22,Google,64753,7161,3288,1195,346550,102.7,1.82,Tamil,17.98,Tier 2 City Customers,03-05-2025
PU-CMP-1214,Influencer,Premium Shoppers,16,"Email, Instagram",14003,1679,530,295,91155,931.19,-0.67,Hindi,17.88,Working Women,01-04-2025
PU-CMP-1215,SEO,Tier 2 City Customers,21,"Facebook, YouTube",77551,7790,4575,2667,877443,19.45,15.92,Bengali,19.38,Premium Shoppers,27-03-2025
PU-CMP-1216,Paid Ads,College Students,30,Google,31832,1087,503,262,144100,1003.83,-0.45,Bengali,5.82,Premium Shoppers,16-05-2025
PU-CMP-1217,SEO,Premium Shoppers,5,"Instagram, WhatsApp, Facebook",10963,694,246,171,77121,899.82,-0.5,English,10.13,Tier 2 City Customers,24-08-2024
PU-CMP-1218,Paid Ads,Premium Shoppers,5,"Instagram, Google, Facebook",51936,4380,1635,787,554048,312.19,1.26,English,13.1,Tier 2 City Customers,08-02-2025
PU-CMP-1219,Email,Tier 2 City Customers,8,"Email, YouTube, WhatsApp",92558,9215,5188,2907,1313964,100.8,3.48,Bengali,18.7,Working Women,16-04-2025
PU-CMP-1220,SEO,Tier 2 City Customers,13,"Instagram, WhatsApp",13737,1944,503,186,143034,896.2,-0.14,Hindi,19.17,Working Women,29-01-2025
PU-CMP-1221,Social Media,Premium Shoppers,9,YouTube,19452,2161,1163,513,104139,319.2,-0.36,Hindi,19.73,College Students,12-07-2024
PU-CMP-1222,Email,Premium Shoppers,30,"Instagram, Email, WhatsApp",99648,4241,1322,1025,296225,146.34,0.97,English,6.61,Working Women,05-04-2025
PU-CMP-1223,Email,Tier 2 City Customers,30,"Instagram, Email, Google",98887,9775,4585,2358,542340,56.29,3.09,Tamil,16.91,Tier 2 City Customers,02-09-2024
PU-CMP-1224,Social Media,College Students,24,"Email, Instagram",63822,2327,1351,566,326582,392.7,0.47,Bengali,6.65,Tier 2 City Customers,05-08-2024
PU-CMP-1225,Influencer,Youth,19,Facebook,57780,6135,2949,1551,1113618,87.48,7.21,Bengali,18.41,Premium Shoppers,09-08-2024
PU-CMP-1226,Paid Ads,Youth,7,"Email, Instagram",16412,891,271,135,107865,1657.55,-0.52,English,7.9,Tier 2 City Customers,16-11-2024
PU-CMP-1227,Influencer,Tier 2 City Customers,13,"YouTube, Facebook",43078,5157,3074,1194,349842,45.41,5.45,Hindi,21.88,Premium Shoppers,15-05-2025
PU-CMP-1228,SEO,Working Women,24,"Instagram, YouTube",57116,8559,3191,1973,749740,105.84,2.59,English,24.03,Working Women,27-12-2024
PU-CMP-1229,Email,Tier 2 City Customers,6,"WhatsApp, Email, Facebook",76752,7395,1772,1351,915978,93.48,6.25,English,13.7,Working Women,01-05-2025
PU-CMP-1230,SEO,Youth,8,"YouTube, Email",80454,9928,2798,1084,474792,180.22,1.43,Bengali,17.17,Youth,23-02-2025
PU-CMP-1231,Paid Ads,Tier 2 City Customers,16,"Google, Instagram",37838,4794,2657,1655,1276005,73.17,9.54,Tamil,24.07,Premium Shoppers,16-09-2024
PU-CMP-1232,Social Media,Tier 2 City Customers,20,"Google, Instagram",94859,9121,3260,2006,623866,138.01,1.25,English,15.17,Premium Shoppers,17-08-2024
PU-CMP-1233,Social Media,Premium Shoppers,7,"Google, Instagram, YouTube",57114,8532,2329,816,235008,107.07,1.69,Tamil,20.45,Working Women,26-01-2025
PU-CMP-1234,Email,Tier 2 City Customers,23,"Instagram, WhatsApp, Facebook",96860,9996,5699,3879,2253699,70.92,7.19,Tamil,20.21,Tier 2 City Customers,07-04-2025
PU-CMP-1235,Influencer,Tier 2 City Customers,12,"Instagram, Facebook, Email",29470,3084,626,428,221276,547.21,-0.06,Tamil,14.04,Working Women,08-06-2025
PU-CMP-1236,Paid Ads,Youth,23,"Instagram, Email, WhatsApp",64375,9569,5358,3026,2160564,86.57,7.25,Hindi,27.89,Youth,21-03-2025
PU-CMP-1237,SEO,Working Women,30,Email,51542,5622,3108,1591,655492,55.6,6.41,Bengali,20.02,Working Women,08-07-2024
PU-CMP-1238,Social Media,Tier 2 City Customers,21,"Google, Facebook",64718,5630,2124,1664,643968,154.39,1.51,Tamil,14.55,Working Women,15-04-2025
PU-CMP-1239,Social Media,College Students,26,"Google, WhatsApp",60573,2417,1163,490,171990,572.4,-0.39,Hindi,6.72,Tier 2 City Customers,06-07-2024
PU-CMP-1240,Email,Tier 2 City Customers,6,"Email, Google",40974,4473,1930,1403,868457,89.41,5.92,Hindi,19.05,Working Women,09-07-2024
PU-CMP-1241,Social Media,College Students,18,WhatsApp,88234,2825,957,372,191208,659.84,-0.22,English,4.71,Youth,07-02-2025
PU-CMP-1242,Paid Ads,College Students,28,"Facebook, Instagram",82633,9527,2018,1053,432783,283.15,0.45,Hindi,15.25,Working Women,20-04-2025
PU-CMP-1243,Paid Ads,Youth,30,"WhatsApp, Instagram, Email",69641,5857,2865,1399,639343,89.96,4.08,Hindi,14.53,College Students,28-03-2025
PU-CMP-1244,Paid Ads,College Students,6,"Facebook, Google, Email",32694,682,250,116,27608,818.91,-0.71,Tamil,3.21,College Students,24-07-2024
PU-CMP-1245,Email,Premium Shoppers,19,"Instagram, Google, WhatsApp",94533,13258,5468,2571,874140,104.99,2.24,Tamil,22.53,Tier 2 City Customers,17-09-2024
PU-CMP-1246,Paid Ads,Premium Shoppers,20,Google,58430,4433,2312,1421,555611,189.05,1.07,Bengali,13.98,Youth,09-12-2024
PU-CMP-1247,SEO,Working Women,11,"WhatsApp, Google",74536,4984,2107,1583,440074,61.5,3.52,Tamil,11.64,Tier 2 City Customers,26-10-2024
PU-CMP-1248,Paid Ads,Premium Shoppers,10,Google,54204,5679,2651,1653,608304,56.67,5.49,Tamil,18.42,Premium Shoppers,09-10-2024
PU-CMP-1249,Email,Tier 2 City Customers,15,Email,75997,9922,4675,2688,973056,100.18,2.61,Tamil,22.74,Premium Shoppers,03-12-2024
PU-CMP-1250,Social Media,Youth,8,"YouTube, Email",33023,917,332,137,107956,1901.93,-0.59,Hindi,4.2,College Students,22-02-2025
PU-CMP-1251,Paid Ads,College Students,19,"Facebook, Email",83263,3369,1997,671,296582,242.63,0.82,English,7.25,Premium Shoppers,28-02-2025
PU-CMP-1252,SEO,Youth,25,"Facebook, Instagram",48923,2853,1302,552,114816,499.44,-0.58,English,9.62,Youth,08-11-2024
PU-CMP-1253,Social Media,Youth,19,"WhatsApp, Instagram, YouTube",96571,4158,1080,627,461472,186.81,2.94,Tamil,6.07,Youth,29-08-2024
PU-CMP-1254,Social Media,Tier 2 City Customers,22,"Instagram, WhatsApp",60334,6510,2763,878,534702,225.56,1.7,Hindi,16.82,Tier 2 City Customers,04-01-2025
PU-CMP-1255,Email,Working Women,7,"Facebook, YouTube",91642,5840,1643,1189,833489,105.45,5.65,Tamil,9.46,Youth,25-07-2024
PU-CMP-1256,Social Media,Youth,5,"Email, YouTube",99565,9659,5434,1741,875723,96.05,4.24,English,16.91,Working Women,25-11-2024
PU-CMP-1257,SEO,Tier 2 City Customers,10,YouTube,87021,6649,1407,816,459408,133.62,3.21,Bengali,10.2,Youth,13-03-2025
PU-CMP-1258,SEO,Premium Shoppers,28,"Email, Instagram, Google",36740,1348,297,94,68996,2229.18,-0.67,English,4.73,Premium Shoppers,01-06-2025
PU-CMP-1259,Email,Youth,6,"YouTube, Google, Email",81769,11080,3085,2278,1694832,32.42,21.95,English,20.11,Youth,07-10-2024
PU-CMP-1260,Influencer,College Students,19,WhatsApp,83992,2399,622,314,101108,361.04,-0.11,Bengali,3.97,Tier 2 City Customers,23-07-2024
PU-CMP-1261,Email,Working Women,6,"WhatsApp, YouTube, Facebook",81865,5109,1885,1194,776100,160.12,3.06,Tamil,10,Youth,16-01-2025
PU-CMP-1262,SEO,Tier 2 City Customers,7,YouTube,23885,2996,1670,704,403392,175.65,2.26,Hindi,22.48,Premium Shoppers,28-04-2025
PU-CMP-1263,SEO,Tier 2 City Customers,30,"YouTube, Instagram",90559,9106,3434,1450,842450,124.69,3.66,Bengali,15.45,Youth,23-05-2025
PU-CMP-1264,Paid Ads,Tier 2 City Customers,30,YouTube,86259,3980,798,495,150975,401.29,-0.24,Tamil,6.11,College Students,16-11-2024
PU-CMP-1265,Influencer,College Students,26,"YouTube, Facebook, Instagram",91163,6523,1458,1099,529718,257.54,0.87,Tamil,9.96,Tier 2 City Customers,31-10-2024
PU-CMP-1266,SEO,Youth,14,"Email, Google",71745,9780,5313,3269,1320676,55.92,6.22,Bengali,25.59,Working Women,30-08-2024
PU-CMP-1267,Email,Premium Shoppers,26,"Facebook, Instagram",18077,875,195,91,25389,766.74,-0.64,Tamil,6.42,College Students,26-02-2025
PU-CMP-1268,Paid Ads,Working Women,7,"Email, Instagram, Facebook",78052,8471,4539,1701,549423,42.95,6.52,Bengali,18.85,Tier 2 City Customers,18-07-2024
PU-CMP-1269,Email,Working Women,24,Facebook,33837,2089,576,317,95734,314.35,-0.04,Tamil,8.81,Youth,29-12-2024
PU-CMP-1270,Influencer,Tier 2 City Customers,10,Email,82553,6838,3351,2221,566355,62.93,3.05,Tamil,15.03,College Students,12-02-2025
PU-CMP-1271,Email,College Students,24,"Instagram, Email",68502,7304,2221,1679,1044338,120.5,4.16,Tamil,16.36,Working Women,27-10-2024
PU-CMP-1272,Email,Premium Shoppers,11,"WhatsApp, YouTube",57624,4229,1831,1134,578340,153.76,2.32,Bengali,12.48,Tier 2 City Customers,04-09-2024
PU-CMP-1273,Email,College Students,5,YouTube,50387,5243,2388,872,210152,341.52,-0.29,Hindi,16.88,Tier 2 City Customers,18-02-2025
PU-CMP-1274,SEO,Youth,22,"Facebook, Instagram, Google",12929,1896,385,263,203036,403.83,0.91,Hindi,19.68,Working Women,04-04-2025
PU-CMP-1275,Paid Ads,College Students,26,Facebook,67203,5051,2570,1162,355572,132.45,1.31,Tamil,13.07,Working Women,12-08-2024
PU-CMP-1276,SEO,Premium Shoppers,5,"Email, Instagram, Google",41882,2424,1353,606,310878,442.94,0.16,Hindi,10.47,Working Women,02-04-2025
PU-CMP-1277,Social Media,Tier 2 City Customers,15,"Email, Google",39468,5084,2211,1090,322640,103.7,1.85,Bengali,21.25,Tier 2 City Customers,29-10-2024
PU-CMP-1278,Paid Ads,College Students,27,"WhatsApp, Email, Google",31043,2820,944,656,255184,399.55,-0.03,Bengali,14.24,College Students,22-01-2025
PU-CMP-1279,SEO,Youth,9,"YouTube, WhatsApp, Email",12528,1726,762,299,129766,738.05,-0.41,English,22.25,College Students,05-02-2025
PU-CMP-1280,SEO,Working Women,19,"WhatsApp, Facebook",80943,5425,2620,1457,558031,160.08,1.39,English,11.74,Tier 2 City Customers,21-05-2025
PU-CMP-1281,Paid Ads,Working Women,29,"Email, Google, YouTube",68125,9769,4382,1726,1261706,160.24,3.56,Hindi,23.31,Premium Shoppers,26-11-2024
PU-CMP-1282,Paid Ads,Youth,21,"Google, YouTube",28454,2238,960,754,300846,201.45,0.98,Tamil,13.89,Working Women,22-03-2025
PU-CMP-1283,Influencer,College Students,13,"Facebook, Email, WhatsApp",43465,3303,1427,578,430032,440.02,0.69,Bengali,12.21,Premium Shoppers,23-02-2025
PU-CMP-1284,SEO,Tier 2 City Customers,30,Email,46100,1043,438,175,135800,733.06,0.06,Tamil,3.59,Tier 2 City Customers,19-12-2024
PU-CMP-1285,Social Media,College Students,10,Instagram,19343,2286,631,200,66400,1478.51,-0.78,Bengali,16.11,Working Women,22-10-2024
PU-CMP-1286,Influencer,College Students,7,"Instagram, Email, YouTube",35836,4751,2812,905,312225,313.49,0.1,Bengali,23.63,Premium Shoppers,27-05-2025
PU-CMP-1287,Social Media,Tier 2 City Customers,27,"Facebook, Instagram, Google",73530,9691,5321,3804,2708448,32.43,20.95,English,25.59,Tier 2 City Customers,08-01-2025
PU-CMP-1288,SEO,Working Women,24,"WhatsApp, YouTube",56987,6361,1598,578,240448,415.36,0,Bengali,14.98,Working Women,20-09-2024
PU-CMP-1289,Paid Ads,Premium Shoppers,6,"Email, Facebook, Google",61728,1768,466,299,145314,251.3,0.93,Bengali,4.1,Working Women,22-01-2025
PU-CMP-1290,SEO,Working Women,12,"Google, WhatsApp",58984,4413,2642,1150,906200,113.24,5.96,English,13.91,Youth,26-07-2024
PU-CMP-1291,Influencer,Working Women,18,"Email, Facebook",44297,1883,681,226,124300,618.46,-0.11,Bengali,6.3,College Students,04-01-2025
PU-CMP-1292,Paid Ads,Premium Shoppers,17,YouTube,34722,2976,1369,1020,464100,189.6,1.4,Hindi,15.45,Working Women,17-01-2025
PU-CMP-1293,Paid Ads,Working Women,13,Email,41969,3558,1169,646,364990,247.28,1.28,Bengali,12.8,Youth,17-01-2025
PU-CMP-1294,SEO,Youth,28,WhatsApp,84812,1850,501,393,124581,599.34,-0.47,English,3.24,Premium Shoppers,13-09-2024
PU-CMP-1295,SEO,Premium Shoppers,24,"Instagram, Facebook",81529,1810,536,361,260281,279.31,1.58,Hindi,3.32,College Students,30-10-2024
PU-CMP-1296,Email,College Students,30,Email,86291,2831,1683,1139,774520,88.87,6.65,Tamil,6.55,Working Women,06-03-2025
PU-CMP-1297,Paid Ads,Youth,17,"Instagram, WhatsApp, Facebook",28475,3458,983,448,153216,239.04,0.43,Hindi,17.17,College Students,16-05-2025
PU-CMP-1298,SEO,Premium Shoppers,24,Email,77719,10757,3019,1567,1201889,156.45,3.9,Tamil,19.74,College Students,08-03-2025
PU-CMP-1299,Influencer,Tier 2 City Customers,10,"Google, Email, WhatsApp",43736,3591,1916,615,377610,407.63,0.51,Bengali,14,Premium Shoppers,09-06-2025
PU-CMP-1300,SEO,Working Women,22,"Email, WhatsApp, Instagram",43466,5244,2011,1233,660888,176.68,2.03,Hindi,19.53,Youth,11-10-2024
PU-CMP-1301,Email,Tier 2 City Customers,15,"YouTube, Email",26836,790,372,114,75924,790.58,-0.16,Bengali,4.75,Tier 2 City Customers,31-08-2024
PU-CMP-1302,SEO,Tier 2 City Customers,10,"Instagram, Google, Email",75093,5346,1170,868,460040,174.09,2.04,Hindi,9.83,College Students,04-05-2025
PU-CMP-1303,Paid Ads,College Students,26,"WhatsApp, YouTube",42638,2577,901,534,320934,530.8,0.13,Hindi,9.41,Tier 2 City Customers,29-01-2025
PU-CMP-1304,Email,College Students,21,Facebook,80836,2147,476,339,190857,358,0.57,Tamil,3.66,Working Women,26-08-2024
PU-CMP-1305,Paid Ads,Tier 2 City Customers,24,Google,86504,10376,5713,4555,3165725,36.16,18.22,Hindi,23.86,Premium Shoppers,18-04-2025
PU-CMP-1306,Email,Tier 2 City Customers,6,"Google, Instagram, WhatsApp",64219,3416,965,748,239360,194.98,0.64,Bengali,7.99,Working Women,25-05-2025
PU-CMP-1307,Social Media,College Students,26,YouTube,67323,7567,3121,2219,1444569,72.34,8,English,19.17,Premium Shoppers,27-10-2024
PU-CMP-1308,Email,College Students,23,"WhatsApp, Facebook",60700,6183,1285,906,422196,220.71,1.11,Hindi,13.8,Working Women,23-07-2024
PU-CMP-1309,Influencer,Premium Shoppers,22,WhatsApp,28600,2694,599,372,289416,337.59,1.3,Hindi,12.81,Premium Shoppers,12-03-2025
PU-CMP-1310,Paid Ads,Premium Shoppers,19,Facebook,78910,4456,2603,838,632690,171.93,3.39,Hindi,10.01,College Students,18-07-2024
PU-CMP-1311,Email,Premium Shoppers,12,"Google, WhatsApp, YouTube",97637,12307,4145,2303,1648948,88.22,7.12,English,19.21,Youth,16-05-2025
PU-CMP-1312,Paid Ads,Tier 2 City Customers,29,YouTube,91673,4006,1149,349,259307,696.69,0.07,English,6,College Students,29-11-2024
PU-CMP-1313,Email,Youth,25,"Google, WhatsApp",99024,9549,3766,2093,724178,100.39,2.45,Bengali,15.56,College Students,20-05-2025
PU-CMP-1314,Email,Youth,28,Instagram,48606,1329,472,338,150410,288.48,0.54,Tamil,4.4,Youth,13-10-2024
PU-CMP-1315,Influencer,Tier 2 City Customers,21,"Google, WhatsApp, YouTube",17534,1892,766,516,236328,401.55,0.14,Bengali,18.1,Youth,13-09-2024
PU-CMP-1316,Email,Youth,10,Facebook,19770,2266,608,268,139360,230.68,1.25,Hindi,15.89,Youth,26-03-2025
PU-CMP-1317,Influencer,Tier 2 City Customers,30,"Google, Facebook, Email",54553,6211,1312,409,90798,309.27,-0.28,Bengali,14.54,Tier 2 City Customers,04-11-2024
PU-CMP-1318,Email,Working Women,24,"Facebook, Email",62214,5829,2138,1050,350700,58.48,4.71,Bengali,14.49,Premium Shoppers,13-02-2025
PU-CMP-1319,Email,Tier 2 City Customers,18,Instagram,28861,615,246,123,32841,2339.83,-0.89,Hindi,3.41,Tier 2 City Customers,31-10-2024
PU-CMP-1320,Influencer,Youth,16,"Google, Instagram, YouTube",50304,4288,1042,394,126080,417.46,-0.23,Bengali,11.38,Working Women,19-10-2024
PU-CMP-1321,Social Media,College Students,16,"YouTube, Google",84577,3946,1001,531,348867,550.45,0.19,English,6.48,Premium Shoppers,11-12-2024
PU-CMP-1322,Influencer,Working Women,22,"Facebook, YouTube",55035,1929,638,450,123300,246.6,0.11,Hindi,5.48,Youth,24-10-2024
PU-CMP-1323,Influencer,Youth,14,"YouTube, Email",45005,2159,754,337,236911,634.27,0.11,Hindi,7.22,Premium Shoppers,24-02-2025
PU-CMP-1324,Paid Ads,Working Women,6,"YouTube, Google, Email",88988,3842,2284,1343,412301,205.21,0.5,Tamil,8.39,College Students,04-01-2025
PU-CMP-1325,Paid Ads,College Students,30,Email,35295,2554,1036,667,306153,130.71,2.51,Bengali,12.06,College Students,09-05-2025
PU-CMP-1326,SEO,Youth,27,Google,89598,7925,2010,705,458955,420.07,0.55,Tamil,11.88,Premium Shoppers,18-11-2024
PU-CMP-1327,SEO,Tier 2 City Customers,23,"Google, Facebook",45429,5732,3242,1654,525972,138.77,1.29,Hindi,23.39,Working Women,12-09-2024
PU-CMP-1328,SEO,Premium Shoppers,5,"Email, Facebook",12784,742,369,165,105930,810.61,-0.21,English,9.98,Working Women,12-02-2025
PU-CMP-1329,SEO,Youth,14,Facebook,79464,8674,4723,3228,758580,79.65,1.95,Bengali,20.92,Working Women,19-09-2024
PU-CMP-1330,Social Media,Premium Shoppers,19,Google,41010,3759,1621,1027,687063,127.21,4.26,Hindi,15.62,Youth,21-12-2024
